gtd_id,date,country,city,perpetrator_group,fatalities,injured,target_type
202012300017,2020-12-30,Pakistan,Teri,Muslim extremists,0,0,Religious Figures/Institutions
202012300015,2020-12-30,Pakistan,Hyderabad,Unknown,0,1,Police
202012290005,2020-12-29,Pakistan,Surab,Unknown,0,14,"Military,Private Citizens & Property"
202012270002,2020-12-27,Pakistan,Bolan,Baloch Liberation Army (BLA),0,6,Military
202012260007,2020-12-26,Pakistan,Panjgur,Unknown,2,6,Private Citizens & Property
202012260006,2020-12-26,Pakistan,Shahrag,Baloch Liberation Army (BLA),7,6,Military
202012230011,2020-12-23,Pakistan,Mir Ali,Unknown,3,17,Military
202012230010,2020-12-23,Pakistan,Sibi,Unknown,0,0,Government (General)
202012220029,2020-12-22,Pakistan,Karachi,Sindhudesh Revolutionary Army (SRA),0,0,Private Citizens & Property
202012220024,2020-12-22,Pakistan,Rotcha,Unknown,0,0,Unknown
202012200018,2020-12-20,Pakistan,Peshawar,Unknown,1,0,Police
202012180027,2020-12-18,Pakistan,Unknown,Tehrik-i-Taliban Pakistan (TTP),1,0,Private Citizens & Property
202012180015,2020-12-18,Pakistan,Quetta,Unknown,0,0,Military
202012160029,2020-12-16,Pakistan,Upper Orakzai,Unknown,2,0,Business
202012160010,2020-12-15,Pakistan,Karachi,Sindhudesh Revolutionary Army (SRA),0,0,Private Citizens & Property
202012150013,2020-12-15,Pakistan,Karachi,Sindhudesh Revolutionary Army (SRA),0,4,"Educational Institution,Military"
202012130007,2020-12-13,Pakistan,Rawalpindi,Unknown,1,24,Private Citizens & Property
202012120029,2020-12-12,Pakistan,Wali Khan,Unknown,0,0,Transportation
202012080012,2020-12-08,Pakistan,Hoshab,Unknown,2,0,Private Citizens & Property
202012080011,2020-12-08,Pakistan,Tump,Unknown,3,0,Private Citizens & Property
202012070025,2020-12-07,Pakistan,Madina,Unknown,1,0,Journalists & Media
202012060027,2020-12-06,Pakistan,Mullazai,Unknown,0,2,Police
202012040003,2020-12-04,Pakistan,Rawalpindi,Unknown,1,7,Business
202012030015,2020-12-03,Pakistan,Kamoki,Unknown,1,0,Private Citizens & Property
202012020017,2020-12-02,Pakistan,Bannu district,Unknown,1,0,Police
202012010032,2020-12-01,Pakistan,Letai,Unknown,1,1,Private Citizens & Property
202012010031,2020-12-01,Pakistan,Letai,Unknown,1,0,Private Citizens & Property
202012010030,2020-12-01,Pakistan,Letai,Unknown,1,0,Private Citizens & Property
202011300009,2020-11-30,Pakistan,Miran Shah,Unknown,4,0,Private Citizens & Property
202011270011,2020-11-28,Pakistan,Lund Khwar,Unknown,0,0,Police
202011260020,2020-11-26,Pakistan,Taru Jabba,Tehrik-i-Taliban Pakistan (TTP),1,0,Police
202011260011,2020-11-26,Pakistan,Unknown,Unknown,0,1,Police
202011260008,2020-11-26,Pakistan,Mir Ali,Unknown,4,0,Business
202011240013,2020-11-24,Pakistan,Barki,Tehrik-i-Taliban Pakistan (TTP),1,0,Police
202011230007,2020-11-23,Pakistan,Pishin,Unknown,0,0,Unknown
202011220007,2020-11-22,Pakistan,Machh,Unknown,0,0,Transportation
202011210036,2020-11-21,Pakistan,Mahmood,Unknown,0,0,Terrorists/Non-state Militia
202011200013,2020-11-20,Pakistan,Nankana Sahib district,Unknown,1,3,Private Citizens & Property
202011180005,2020-11-18,Pakistan,Push Ziarat,Tehrik-i-Taliban Pakistan (TTP),2,1,Military
202011170009,2020-11-17,Pakistan,Shahkas,Unknown,1,1,Police
202011120037,2020-11-12,Pakistan,Khurachai,Unknown,1,0,Private Citizens & Property
202011120031,2020-11-12,Pakistan,Quetta,Baloch Liberation Army (BLA),0,6,Police
202011120025,2020-11-12,Pakistan,North Waziristan district,Unknown,4,0,Business
202011110024,2020-11-11,Pakistan,Tordher,Unknown,1,0,Educational Institution
202011090017,2020-11-09,Pakistan,Loai-Alizai,Unknown,1,0,Private Citizens & Property
202011080036,2020-11-08,Pakistan,Peshawar,Unknown,1,0,Private Citizens & Property
202011030013,2020-11-03,Pakistan,Manzakai,Tehrik-i-Taliban Pakistan (TTP),1,2,Military
202010290009,2020-10-29,Pakistan,Miran Shah,Unknown,1,0,"Police,Private Citizens & Property"
202010280017,2020-10-28,Pakistan,Spin Wam,Unknown,0,2,Military
202010270009,2020-10-27,Pakistan,Peshawar,Pakistan Province of the Islamic State,8,120,Educational Institution
202010250009,2020-10-25,Pakistan,Hazar Ganji,Unknown,3,7,Private Citizens & Property
202010220014,2020-10-22,Pakistan,Makin,Unknown,0,0,NGO
202010200020,2020-10-20,Pakistan,Karachi,Unknown,0,6,Transportation
202010180019,2020-10-18,Pakistan,Damadola,Unknown,1,0,Private Citizens & Property
202010180018,2020-10-18,Pakistan,Mirali,Unknown,1,0,Military
202010180017,2020-10-18,Pakistan,Datta Khel,Unknown,1,0,Educational Institution
202010170019,2020-10-17,Pakistan,Kech district,Baloch Nationalists,1,3,Military
202010160029,2020-10-16,Pakistan,Shahrag,Unknown,0,3,Business
202010160025,2020-10-16,Pakistan,Bara,Unknown,0,0,Military
202010160015,2020-10-16,Pakistan,Darora,Unknown,0,0,Unknown
202010150004,2020-10-15,Pakistan,Ormara,Baloch Raji Ajoi Sangar (BRAS),14,0,"Business,Military"
202010150003,2020-10-14,Pakistan,Razmak,Tehrik-i-Taliban Pakistan (TTP),6,0,Military
202010140017,2020-10-14,Pakistan,Bajaur district,Tehrik-i-Taliban Pakistan (TTP),1,1,Military
202010140016,2020-10-14,Pakistan,Quetta,Unknown,0,10,Business
202010120017,2020-10-12,Pakistan,Mir Ali,Unknown,0,1,Military
202010110017,2020-10-11,Pakistan,Panjgur district,Unknown,0,0,Private Citizens & Property
202010100013,2020-10-10,Pakistan,Karachi,Unknown,2,0,Religious Figures/Institutions
202010100010,2020-10-10,Pakistan,Shawal,Unknown,2,3,Military
202010090016,2020-10-09,Pakistan,Ladha,Unknown,1,1,Military
202010080020,2020-10-08,Pakistan,Turbat,Unknown,1,0,Private Citizens & Property
202010060005,2020-10-06,Pakistan,Namaz Kot,Tehrik-i-Taliban Pakistan (TTP) (suspected),0,0,Telecommunication
202010050015,2020-10-05,Pakistan,Peshawar,Unknown,1,0,Educational Institution
202010040006,2020-10-04,Pakistan,Katwai,Unknown,0,0,Private Citizens & Property
202010010019,2020-10-01,Pakistan,Galgot,Tehrik-i-Taliban Pakistan (TTP),1,0,Violent Political Party
202009300031,2020-09-30,Pakistan,Lal Qila,Unknown,0,0,Private Citizens & Property
202009290011,2020-09-29,Pakistan,Mardan district,Unknown,4,17,"Private Citizens & Property,Police"
202009280021,2020-09-28,Pakistan,Landai Nur,Unknown,1,0,Military
202009270028,2020-09-27,Pakistan,Karachi,Unknown,0,2,Religious Figures/Institutions
202009270024,2020-09-27,Pakistan,Chaman,Unknown,0,1,"Private Citizens & Property,Police"
202009250017,2020-09-25,Pakistan,Malikwal,Unknown,1,0,Journalists & Media
202009230027,2020-09-23,Pakistan,Barjo Gat,Tehrik-i-Taliban Pakistan (TTP),0,2,Terrorists/Non-state Militia
202009210042,2020-09-21,Pakistan,Mir Ali,Unknown,1,0,Business
202009210041,2020-09-21,Pakistan,Kohlu,Unknown,0,0,Private Citizens & Property
202009210031,2020-09-21,Pakistan,Bajaur district,Tehrik-i-Taliban Pakistan (TTP),1,0,Military
202009200028,2020-09-20,Pakistan,Spelga,Unknown,2,0,Military
202009180019,2020-09-18,Pakistan,Karachi,Tehrik-i-Taliban Pakistan (TTP),1,0,Police
202009170022,2020-09-17,Pakistan,Manjhoo Shori,Unknown,0,1,Business
202009160021,2020-09-16,Pakistan,Markhani Maidan,Tehrik-i-Taliban Pakistan (TTP),0,0,Government (General)
202009140033,2020-09-14,Pakistan,Kotera,Unknown,2,2,Violent Political Party
202009140031,2020-09-14,Pakistan,Makin,Unknown,1,3,Military
202009120021,2020-09-12,Pakistan,Miran Shah,Unknown,1,0,Military
202009090009,2020-09-09,Pakistan,Palosai,Unknown,1,1,Private Citizens & Property
202009060022,2020-09-06,Pakistan,Hassu Khel,Unknown,0,2,Military
202009050029,2020-09-05,Pakistan,Gulshan,Unknown,1,2,Military
202009050013,2020-09-05,Pakistan,Jani Khel,Unknown,0,0,Unknown
202009050012,2020-09-05,Pakistan,Kaskai,Tehrik-i-Taliban Pakistan (TTP),3,0,Military
202009040016,2020-09-01,Pakistan,Mashkai,Unknown,0,0,Private Citizens & Property
202009040005,2020-09-04,Pakistan,Quetta,Unknown,0,4,"Religious Figures/Institutions,Military"
202009030022,2020-09-03,Pakistan,Paganzan,Baloch Liberation Front (BLF),0,0,Military
202009030004,2020-09-03,Pakistan,Ghariom,Tehrik-i-Taliban Pakistan (TTP),3,4,Military
202009010033,2020-09-01,Pakistan,Boya,Unknown,0,0,Telecommunication
202008310022,2020-08-31,Pakistan,Hayat Serai,Unknown,0,1,Police
202008310013,2020-08-31,Pakistan,Karachi,Unknown,0,3,Business
202008310012,2020-08-31,Pakistan,Karachi,Unknown,0,2,Police
202008300008,2020-08-30,Pakistan,Mir Ali,Unknown,0,0,Government (General)
202008200022,2020-08-20,Pakistan,Mamund,Unknown,0,0,Unknown
202008180021,2020-08-18,Pakistan,Lahore,"Hizb-ul-Ahrar (HuA),Tehrik-i-Taliban Pakistan (TTP)",0,0,Police
202008150027,2020-08-15,Pakistan,Pindiali,Unknown,1,2,Private Citizens & Property
202008130039,2020-08-13,Pakistan,North Waziristan district,Unknown,0,2,Military
202008130038,2020-08-13,Pakistan,Turbat,Unknown,1,0,Police
202008130036,2020-08-13,Pakistan,Qadir Abad,Unknown,0,0,Police
202008130031,2020-08-13,Pakistan,Karachi,Unknown,1,0,Police
202008130027,2020-08-13,Pakistan,Mastung,Unknown,0,5,Business
202008120027,2020-08-12,Pakistan,Quetta,Unknown,1,6,Business
202008120021,2020-08-12,Pakistan,Peshawar,Unknown,1,0,Private Citizens & Property
202008110027,2020-08-11,Pakistan,Ladha,Tehrik-i-Taliban Pakistan (TTP),1,3,Military
202008110026,2020-08-11,Pakistan,Karachi,Sindhi nationalists (suspected),0,7,Private Citizens & Property
202008100024,2020-08-10,Pakistan,Jacobabad,Sindhudesh Revolutionary Army (SRA),0,0,Military
202008100023,2020-08-10,Pakistan,Shikarpur,Sindhudesh Revolutionary Army (SRA),0,0,Military
202008100009,2020-08-10,Pakistan,Munda Qala,Unknown,0,3,Police
202008100006,2020-08-10,Pakistan,Hub,Unknown,0,8,Police
202008100005,2020-08-10,Pakistan,Chaman,"Hizb-ul-Ahrar (HuA),Tehrik-i-Taliban Pakistan (TTP)",5,10,"Police,Private Citizens & Property"
202008090017,2020-08-09,Pakistan,Ubhaya Pul,Unknown,1,0,Religious Figures/Institutions
202008080003,2020-08-08,Pakistan,Chajo,Pakistan Province of the Islamic State,1,1,Police
202008050007,2020-08-05,Pakistan,Karachi,Sindhudesh Revolutionary Army (SRA) (suspected),0,3,Business
202008050006,2020-08-05,Pakistan,Karachi,Sindhudesh Revolutionary Army (SRA),1,28,Private Citizens & Property
202008050005,2020-08-05,Pakistan,Bin Shahi,Tehrik-i-Taliban Pakistan (TTP),1,2,Police
202007310008,2020-07-31,Pakistan,Nondara,Baloch Liberation Front (BLF),0,0,Military
202007300018,2020-07-30,Pakistan,Karachi,Unknown,1,0,Police
202007300016,2020-07-30,Pakistan,Manguli,Baloch Liberation Front (BLF),0,0,Military
202007300004,2020-07-29,Pakistan,Peshawar,Unknown,1,0,Private Citizens & Property
202007290004,2020-07-29,Pakistan,Bajaur district,Unknown,1,0,Military
202007260004,2020-07-26,Pakistan,Pir Koh,Unknown,0,3,Private Citizens & Property
202007250023,2020-07-25,Pakistan,Karachi,Unknown,0,0,Police
202007250011,2020-07-25,Pakistan,Pidarak,Unknown,1,3,Military
202007240012,2020-07-24,Pakistan,Idak,Unknown,1,3,Military
202007230029,2020-07-23,Pakistan,Mehraban Kallay,Unknown,0,0,Unknown
202007230017,2020-07-23,Pakistan,Barkhan,Unknown,1,0,Journalists & Media
202007230011,2020-07-23,Pakistan,Parachinar,Unknown,0,17,Private Citizens & Property
202007210019,2020-07-21,Pakistan,North Waziristan district,Unknown,3,2,Military
202007210008,2020-07-21,Pakistan,Islamabad,Unknown,0,0,Journalists & Media
202007210007,2020-07-21,Pakistan,Turbat,Unknown,1,7,Private Citizens & Property
202007180013,2020-07-18,Pakistan,Mashkel,Unknown,2,6,Police
202007140018,2020-07-14,Pakistan,Kaga,Unknown,0,1,Private Citizens & Property
202007140008,2020-07-14,Pakistan,Gichak,Baloch Liberation Front (BLF),3,8,Military
202007120016,2020-07-12,Pakistan,Panjgur,Unknown,1,1,Religious Figures/Institutions
202007110022,2020-07-11,Pakistan,Mastung district,Unknown,0,2,Police
202007100006,2020-07-10,Pakistan,Lower Dir district,Unknown,1,1,Police
202007090029,2020-07-09,Pakistan,Karachi,Unknown,0,0,Violent Political Party
202007080017,2020-07-08,Pakistan,Karachi,Sindhudesh Revolutionary Army (SRA),1,0,Business
202007080016,2020-07-08,Pakistan,Bara,Unknown,0,0,Violent Political Party
202007050018,2020-07-05,Pakistan,Karachi,Unknown,0,0,Unknown
202007020016,2020-07-02,Pakistan,Kamar Sar,Unknown,1,0,Business
202006300003,2020-06-30,Pakistan,Spinwam,Unknown,0,0,Police
202006300002,2020-06-30,Pakistan,Ghulam Khan,Unknown,0,2,Military
202006290009,2020-06-29,Pakistan,Karachi,Baloch Liberation Army (BLA),7,7,Business
202006280016,2020-06-28,Pakistan,Tati Madda Khel,Unknown,0,0,Police
202006280013,2020-06-28,Pakistan,Jani Khel,Unknown,3,0,Military
202006260008,2020-06-26,Pakistan,Khadi,Unknown,0,2,Military
202006250003,2020-06-25,Pakistan,Charmun Hilal Khel,Unknown,0,4,Private Citizens & Property
202006220006,2020-06-22,Pakistan,Parachinar,Unknown,0,2,"Police,Private Citizens & Property"
202006210010,2020-06-21,Pakistan,Mamond,Unknown,0,0,Private Citizens & Property
202006210009,2020-06-21,Pakistan,Kohat,Muslim extremists,1,0,Police
202006210008,2020-06-21,Pakistan,Mirkhoni,Tehrik-i-Taliban Pakistan (TTP),3,2,Military
202006200036,2020-06-20,Pakistan,Mir Ali,Unknown,0,0,Military
202006190014,2020-06-19,Pakistan,Larkana,"Muttahida Qami Movement (MQM),Sindhudesh Revolutionary Army (SRA)",0,0,Educational Institution
202006190013,2020-06-19,Pakistan,Ghotki district,"Muttahida Qami Movement (MQM),Sindhudesh Revolutionary Army (SRA)",3,2,"Military,Private Citizens & Property"
202006190006,2020-06-19,Pakistan,Karachi,"Muttahida Qami Movement (MQM),Sindhudesh Revolutionary Army (SRA)",1,8,"Government (General),Military,Private Citizens & Property"
202006180018,2020-06-18,Pakistan,Qambar,Unknown,1,1,Police
202006120016,2020-06-12,Pakistan,Kahna,Unknown,0,0,Police
202006120015,2020-06-12,Pakistan,Mir Ali,Unknown,0,0,Military
202006120014,2020-06-12,Pakistan,Khaisor Katera,Unknown,1,0,Military
202006120008,2020-06-12,Pakistan,Rawalpindi,Unknown,1,12,Private Citizens & Property
202006100023,2020-06-10,Pakistan,Wargarey,Unknown,0,0,Police
202006100019,2020-06-10,Pakistan,Shandi More,Unknown,0,0,Private Citizens & Property
202006100007,2020-06-10,Pakistan,Tappi,Unknown,2,4,Military
202006100006,2020-06-10,Pakistan,Karachi,Sindhudesh Revolutionary Army (SRA),0,1,Military
202006100005,2020-06-10,Pakistan,Karachi,Sindhudesh Revolutionary Army (SRA),0,1,Military
202006080011,2020-06-08,Pakistan,Tughalkhel,Unknown,2,1,Police
202006050023,2020-06-04,Pakistan,Damadola,Unknown,2,0,Educational Institution
202006020028,2020-06-02,Pakistan,Taluka Lakhi Ghulam Shah,Unknown,0,1,Journalists & Media
202006010034,2020-06-01,Pakistan,Larkana,Unknown,0,0,Unknown
202005270026,2020-05-27,Pakistan,Jacobabad,Unknown,1,0,Journalists & Media
202005270021,2020-05-27,Pakistan,Gardaoo,Unknown,1,1,Private Citizens & Property
202005260017,2020-05-26,Pakistan,Godagil,Unknown,0,0,Unknown
202005260014,2020-05-26,Pakistan,Wana,Unknown,1,1,Private Citizens & Property
202005260010,2020-05-26,Pakistan,Islamabad,Hizb-ul-Ahrar (HuA),2,0,Police
202005250023,2020-05-25,Pakistan,Mir Ali,Unknown,0,0,Military
202005240011,2020-05-24,Pakistan,Hassu Khel,Unknown,3,0,"Government (General),Private Citizens & Property,Private Citizens & Property"
202005230017,2020-05-23,Pakistan,Kohat district,Unknown,1,1,Police
202005210008,2020-05-21,Pakistan,Sharif Khana,Unknown,1,0,Government (Diplomatic)
202005210007,2020-05-21,Pakistan,Hilal Khel,Unknown,1,1,Private Citizens & Property
202005180010,2020-05-18,Pakistan,Idak,Unknown,1,3,Military
202005180009,2020-05-18,Pakistan,Mand,Baloch Liberation Army (BLA),1,0,Military
202005180008,2020-05-18,Pakistan,Pir Ghaib,"Baloch Liberation Army (BLA),United Baloch Army (UBA)",6,0,"Military,Private Citizens & Property"
202005150026,2020-05-15,Pakistan,Siddique Abad,Unknown,0,0,Private Citizens & Property
202005140021,2020-05-14,Pakistan,Karachi,Unknown,0,1,Private Citizens & Property
202005120024,2020-05-12,Pakistan,Naurang,Unknown,0,0,Business
202005120010,2020-05-12,Pakistan,Dashti Goran,Unknown,1,1,Private Citizens & Property
202005110009,2020-05-11,Pakistan,Peshawar,Unknown,0,5,"Police,Private Citizens & Property"
202005080003,2020-05-08,Pakistan,Makran,Baloch Liberation Army (BLA),6,1,Military
202005070009,2020-05-07,Pakistan,Upper Dir district,Unknown,0,0,Business
202005070008,2020-05-07,Pakistan,Idak,Unknown,2,0,Military
202005060007,2020-05-06,Pakistan,Mattani,Unknown,0,0,Unknown
202005050003,2020-05-05,Pakistan,Shoorki,Unknown,1,0,Religious Figures/Institutions
202005030015,2020-05-03,Pakistan,Bannu,Unknown,0,0,Unknown
202005030003,2020-05-03,Pakistan,Dera Ghazi Khan,Unknown,0,0,Transportation
202005030002,2020-05-03,Pakistan,Dabar,Unknown,0,0,Unknown
202005010022,2020-05-01,Pakistan,Ghwa Khwa,Unknown,1,0,Private Citizens & Property
202004270023,2020-04-27,Pakistan,Nasirabad district,Unknown,0,0,Business
202004270021,2020-04-27,Pakistan,Charming,Unknown,0,0,Private Citizens & Property
202004250021,2020-04-25,Pakistan,Mir Ali,Unknown,3,0,Military
202004250019,2020-04-25,Pakistan,Datta Khel,Unknown,11,0,Military
202004230011,2020-04-23,Pakistan,Sohbatpur district,Unknown,0,1,Private Citizens & Property
202004210015,2020-04-21,Pakistan,Mir Ali,Unknown,1,1,Military
202004200007,2020-04-20,Pakistan,Boya,Hafiz Gul Bahadur Group,6,3,Military
202004180017,2020-04-18,Pakistan,Bara Lagharai,Unknown,0,0,Private Citizens & Property
202004140022,2020-04-14,Pakistan,Charmang,Unknown,0,0,Unknown
202004130029,2020-04-12,Pakistan,Mali Khel,Unknown,0,0,Unknown
202004130006,2020-04-13,Pakistan,Speenwam,Unknown,1,1,Military
202004120030,2020-04-12,Pakistan,North Waziristan district,Unknown,1,1,Military
202004110027,2020-04-11,Pakistan,Idak,Unknown,0,0,Military
202004100010,2020-04-10,Pakistan,Chaman,Unknown,2,2,Military
202004080003,2020-04-08,Pakistan,Nowshera district,Unknown,0,0,Violent Political Party
202004070018,2020-04-07,Pakistan,Gorky,Unknown,0,1,Police
202004070017,2020-04-07,Pakistan,Sharag,Unknown,2,0,Business
202004060018,2020-04-06,Pakistan,Panhwar Sanhri,Unknown,0,3,Private Citizens & Property
202004050005,2020-04-05,Pakistan,Shakai,Unknown,0,4,Private Citizens & Property
202004020029,2020-04-02,Pakistan,Sibi district,Unknown,0,0,Business
202004010015,2020-04-01,Pakistan,Balgatar,Unknown,2,0,Private Citizens & Property
202003300004,2020-03-30,Pakistan,Miran Shah,Unknown,0,1,Police
202003290012,2020-03-29,Pakistan,Razmak,Unknown,0,1,Unknown
202003280014,2020-03-28,Pakistan,Mir Ali,Unknown,0,2,Military
202003260009,2020-03-26,Pakistan,Mand Redeeg,Unknown,2,4,Military
202003250015,2020-03-25,Pakistan,Rajanpur,Unknown,0,0,Utilities
202003250014,2020-03-25,Pakistan,Rojhan,Baloch Liberation Army (BLA),0,0,Unknown
202003220028,2020-03-22,Pakistan,Ghalanai,Unknown,0,0,Journalists & Media
202003190018,2020-03-19,Pakistan,Arghunja,Unknown,2,0,Police
202003180030,2020-03-16,Pakistan,Kharian,Unknown,0,1,Religious Figures/Institutions
202003160014,2020-03-16,Pakistan,Quetta,Unknown,0,0,Unknown
202003140013,2020-03-14,Pakistan,Bannu,Unknown,0,0,Unknown
202003120015,2020-03-12,Pakistan,Jacobabad,Unknown,0,0,Unknown
202003120011,2020-03-12,Pakistan,Rawalpindi,Unknown,0,5,Business
202003110029,2020-03-11,Pakistan,Kanju,Unknown,1,0,Police
202003090011,2020-03-09,Pakistan,Shahdara,Unknown,1,0,Educational Institution
202003090008,2020-03-09,Pakistan,Gulistan,Unknown,0,2,Private Citizens & Property
202003070005,2020-03-07,Pakistan,Chaman,Unknown,0,6,"Police,Private Citizens & Property"
202003020040,2020-03-02,Pakistan,Wali Noor,Unknown,0,0,Unknown
202003010025,2020-03-01,Pakistan,Gandawa,Unknown,0,1,Unknown
202002280023,2020-02-28,Pakistan,Karachi,Sindhudesh Revolutionary Army (SRA),0,1,Police
202002250008,2020-02-25,Pakistan,Shakardara,Unknown,1,0,Violent Political Party
202002240018,2020-02-24,Pakistan,Khar,Unknown,0,0,Private Citizens & Property
202002240017,2020-02-24,Pakistan,Yazman,Unknown,0,2,Violent Political Party
202002230023,2020-02-23,Pakistan,Peshawar,Unknown,0,0,Police
202002180036,2020-02-18,Pakistan,Sangsila,"Baloch Liberation Front (BLF),Baloch Republican Army (BRA)",16,0,Military
202002180018,2020-02-18,Pakistan,Kulachi,Tehrik-i-Taliban Pakistan (TTP),1,2,"Police,Private Citizens & Property"
202002180007,2020-02-19,Pakistan,Balnigore,Unknown,8,3,Military
202002170001,2020-02-17,Pakistan,Quetta,Pakistan Province of the Islamic State,8,21,"Religious Figures/Institutions,Police"
