gtd_id,date,country,city,perpetrator_group,fatalities,injured,target_type
202002120010,2020-02-12,Pakistan,Dera Ismail Khan,Pakistan Province of the Islamic State,0,0,Police
202002090036,2020-02-09,Pakistan,Lahore,Unknown,0,0,Violent Political Party
202002090019,2020-02-09,Pakistan,Shahrag,Unknown,1,5,Military
202002080023,2020-02-08,Pakistan,Karachi,Unknown,0,2,Private Citizens & Property
202002050021,2020-02-05,Pakistan,Harnai,Unknown,1,1,"Religious Figures/Institutions,Police"
202002040022,2020-02-04,Pakistan,Zando,Unknown,0,0,Unknown
202002020020,2020-02-02,Pakistan,Batwar,Unknown,7,0,Private Citizens & Property
202002010020,2020-02-01,Pakistan,Mir Ali,Unknown,1,0,Unknown
202001300017,2020-01-30,Pakistan,Khanabad,Unknown,0,3,Private Citizens & Property
202001300009,2020-01-30,Pakistan,Nasirabad,Baloch Liberation Army (BLA),1,0,Unknown
202001290026,2020-01-29,Pakistan,Torkham,Unknown,0,0,Military
202001290010,2020-01-29,Pakistan,Parmoli,Unknown,2,0,Private Citizens & Property
202001270019,2020-01-27,Pakistan,Rahim Yar Khan,Unknown,0,0,Utilities
202001270017,2020-01-27,Pakistan,Khutti,Unknown,0,0,Police
202001260002,2020-01-26,Pakistan,Dara,Unknown,1,1,Police
202001260001,2020-01-26,Pakistan,Dara,Unknown,0,2,Police
202001240009,2020-01-24,Pakistan,Chaman,Unknown,0,0,Unknown
202001230015,2020-01-23,Pakistan,Toda Mela,Unknown,1,0,Private Citizens & Property
202001230003,2020-01-23,Pakistan,Larama,Unknown,0,1,Private Citizens & Property
202001210030,2020-01-21,Pakistan,Dara,Unknown,0,2,Police
202001210029,2020-01-21,Pakistan,Dara,Unknown,1,0,Police
202001210004,2020-01-21,Pakistan,Inayat Qala,Unknown,0,0,Unknown
202001200019,2020-01-20,Pakistan,Lehri,Unknown,0,3,Private Citizens & Property
202001200010,2020-01-20,Pakistan,Dag,Unknown,0,0,Private Citizens & Property
202001150030,2020-01-15,Pakistan,Unknown,Unknown,1,0,Private Citizens & Property
202001140002,2020-01-14,Pakistan,Karkhano,Unknown,0,10,"Police,Private Citizens & Property"
202001110018,2020-01-11,Pakistan,Rawalpindi,Unknown,1,3,Private Citizens & Property
202001100001,2020-01-10,Pakistan,Quetta,Pakistan Province of the Islamic State,16,20,"Religious Figures/Institutions,Police"
202001080018,2020-01-08,Pakistan,Gambila,Unknown,1,0,Military
202001070011,2020-01-07,Pakistan,Rawalpindi,Unknown,3,4,Police
202001070001,2020-01-07,Pakistan,Quetta,"Hizb-ul-Ahrar (HuA),Tehrik-i-Taliban Pakistan (TTP)",2,14,"Military,Private Citizens & Property"
202001050019,2020-01-05,Pakistan,Salarzai,Unknown,0,0,Military
202001050014,2020-01-05,Pakistan,Salarzai,Unknown,0,0,Unknown
202001050007,2020-01-05,Pakistan,Chamkani,Unknown,1,0,Private Citizens & Property
202001010011,2020-01-01,Pakistan,Ghaki,Unknown,0,0,Government (General)
202001010010,2020-01-01,Pakistan,Mir Ali,Unknown,1,1,"Police,Military"
201912280006,2019-12-28,Pakistan,Mamund,Unknown,0,0,Unknown
201912260005,2019-12-26,Pakistan,Peshawar,Unknown,1,0,Private Citizens & Property
201912250015,2019-12-25,Pakistan,Shawa,Unknown,1,0,Military
201912250012,2019-12-25,Pakistan,Qutabkhel,Unknown,0,0,Military
201912200011,2019-12-20,Pakistan,Akhorwal,Tehrik-i-Taliban Pakistan (TTP),0,0,Business
201912190013,2019-12-19,Pakistan,Landi Kotal,Unknown,1,3,Military
201912190006,2019-12-19,Pakistan,Ouch,Unknown,0,0,Private Citizens & Property
201912190004,2019-12-19,Pakistan,Hathi Khan Killay,Unknown,1,1,Private Citizens & Property
201912190003,2019-12-19,Pakistan,Dhadar,Unknown,0,0,Business
201912180019,2019-12-18,Pakistan,Quetta,Unknown,0,0,Business
201912180003,2019-12-18,Pakistan,Maidan,Tehrik-i-Taliban Pakistan (TTP),2,0,Police
201912170019,2019-12-17,Pakistan,Islamabad,Unknown,0,0,Government (General)
201912130011,2019-12-13,Pakistan,Tank,Tehrik-i-Taliban Pakistan (TTP),2,0,Police
201912130010,2019-12-13,Pakistan,Garwaki,Tehrik-i-Taliban Pakistan (TTP),2,6,"Police,Private Citizens & Property"
201912130005,2019-12-13,Pakistan,Mananwala,Unknown,0,1,Business
201912110013,2019-12-11,Pakistan,Lakki Marwat district,Unknown,1,0,Private Citizens & Property
201912110012,2019-12-11,Pakistan,Swat district,Unknown,1,1,Government (General)
201912110008,2019-12-10,Pakistan,Zakir Khel,Unknown,1,1,Private Citizens & Property
201912110004,2019-12-11,Pakistan,Zhob,Unknown,0,0,Business
201912100005,2019-12-10,Pakistan,Swat district,Unknown,0,0,Unknown
201912080010,2019-12-08,Pakistan,Panjgur,Unknown,0,0,Military
201912070010,2019-12-07,Pakistan,Lahore,Unknown,1,6,Religious Figures/Institutions
201912040020,2019-12-04,Pakistan,Peshawar,Unknown,0,0,Unknown
201912030013,2019-12-03,Pakistan,Sanni,Unknown,1,1,Police
201912030012,2019-12-03,Pakistan,Ashiq Marri,Unknown,0,1,Business
201912030007,2019-12-03,Pakistan,Killi Abdul Rehman,Unknown,0,0,Transportation
201912020027,2019-12-02,Pakistan,Jani Khel,Unknown,0,0,Unknown
201912010001,2019-12-01,Pakistan,North Waziristan district,Unknown,3,2,Military
201911300036,2019-11-30,Pakistan,Karachi,Unknown,0,1,Private Citizens & Property
201911290009,2019-11-29,Pakistan,Salarzai,Unknown,0,0,Unknown
201911290003,2019-11-29,Pakistan,Lahore,Unknown,0,10,Transportation
201911270015,2019-11-27,Pakistan,Mansehra,Unknown,0,2,Government (General)
201911270009,2019-11-25,Pakistan,Jalozai,Unknown,1,0,Violent Political Party
201911250001,2019-11-25,Pakistan,Jandhola,Unknown,2,0,Private Citizens & Property
201911240009,2019-11-24,Pakistan,Garyom,Unknown,0,3,Military
201911230005,2019-11-23,Pakistan,Shandai Morr,Unknown,1,0,Private Citizens & Property
201911200001,2019-11-20,Pakistan,Taji Killay,Unknown,1,0,Police
201911180008,2019-11-18,Pakistan,Doaba,Unknown,1,0,Police
201911150006,2019-11-15,Pakistan,Quetta,Unknown,2,5,Military
201911140001,2019-11-14,Pakistan,Chamkani,Hizb-ul-Ahrar (HuA),1,3,Police
201911120002,2019-11-12,Pakistan,Lehri,Unknown,1,0,Private Citizens & Property
201911120001,2019-11-12,Pakistan,North Waziristan district,Unknown,3,1,Military
201911110011,2019-11-11,Pakistan,Quetta,Unknown,0,9,Police
201911090002,2019-11-09,Pakistan,Nawagai,Unknown,0,2,Private Citizens & Property
201911050012,2019-11-05,Pakistan,Kulachi,Unknown,3,2,Military
201911040007,2019-11-04,Pakistan,Mir Ali,Hizb-ul-Ahrar (HuA),2,1,Military
201911040006,2019-11-04,Pakistan,Razmak,Hizb-ul-Ahrar (HuA),2,1,Military
201911030012,2019-11-03,Pakistan,Landi Kotal,Tehrik-i-Taliban Pakistan (TTP),0,0,"Private Citizens & Property,Military"
201911030008,2019-11-03,Pakistan,Landi Kotal,Tehrik-i-Taliban Pakistan (TTP),0,0,"Private Citizens & Property,Military"
201911020015,2019-11-02,Pakistan,Balo Khan,Unknown,0,1,Police
201910300023,2019-10-30,Pakistan,Jani Khel,Unknown,2,0,Private Citizens & Property
201910300017,2019-10-30,Pakistan,Daraban,Unknown,3,0,Private Citizens & Property
201910300013,2019-10-30,Pakistan,Shati Meena,Unknown,1,0,Private Citizens & Property
201910300012,2019-10-30,Pakistan,Gujranwala,Unknown,1,0,Government (General)
201910290017,2019-10-29,Pakistan,Jamal Mela,Unknown,0,3,Private Citizens & Property
201910280012,2019-10-28,Pakistan,Badan,Khorasan Chapter of the Islamic State,1,0,Private Citizens & Property
201910270008,2019-10-26,Pakistan,Dera Ismail Khan,Unknown,0,1,Police
201910220021,2019-10-22,Pakistan,Amangarh,Unknown,0,1,Government (General)
201910210013,2019-10-21,Pakistan,Quetta,Unknown,0,9,"Police,Private Citizens & Property"
201910190007,2019-10-18,Pakistan,Loralai,Unknown,2,2,Military
201910150039,2019-10-15,Pakistan,Shawal,Hizb-ul-Ahrar (HuA),2,0,Military
201910150007,2019-10-15,Pakistan,Quetta,Unknown,1,10,Police
201910140020,2019-10-14,Pakistan,Mir Ali,Unknown,0,0,Unknown
201910140019,2019-10-14,Pakistan,Mir Ali,Unknown,1,1,Military
201910100014,2019-10-10,Pakistan,Gohati,Unknown,0,0,Unknown
201910020012,2019-10-02,Pakistan,Quetta,Unknown,0,1,Private Citizens & Property
201910020011,2019-10-02,Pakistan,Parom,Unknown,0,0,Military
201910010020,2019-10-01,Pakistan,Kohat district,Unknown,0,2,Private Citizens & Property
201910010013,2019-10-01,Pakistan,Muslim Bagh,Unknown,1,0,Police
201909300004,2019-09-30,Pakistan,Loralai,Unknown,3,3,Police
201909290003,2019-09-29,Pakistan,Karachi,Unknown,0,0,Government (General)
201909280089,2019-09-28,Pakistan,Hassu Khel,Unknown,0,0,Unknown
201909280025,2019-09-28,Pakistan,Mulla Kili,Unknown,1,0,Terrorists/Non-state Militia
201909280022,2019-09-28,Pakistan,Chaman,Unknown,3,17,"Government (General),Private Citizens & Property"
201909250017,2019-09-25,Pakistan,Karachi,Unknown,1,0,Military
201909250011,2019-09-25,Pakistan,Mianghundi,Unknown,0,4,Police
201909240015,2019-09-24,Pakistan,Haji Lawang,Unknown,0,0,Private Citizens & Property
201909240011,2019-09-24,Pakistan,Khaliqabad,Unknown,0,8,Business
201909240010,2019-09-24,Pakistan,Spin Wam,Unknown,6,4,"Business,Military"
201909240002,2019-09-24,Pakistan,Quetta,Unknown,0,0,Unknown
201909210003,2019-09-21,Pakistan,Dera Ismail Khan,Unknown,0,0,Military
201909200003,2019-09-20,Pakistan,Baizai,Unknown,2,1,Military
201909190008,2019-09-19,Pakistan,Shreenaab,Khorasan Chapter of the Islamic State,1,0,Police
201909190003,2019-09-19,Pakistan,Charmang,Unknown,0,0,Private Citizens & Property
201909170011,2019-09-17,Pakistan,Abakhel,Unknown,0,0,Government (General)
201909160002,2019-09-16,Pakistan,Tiarza,Tehrik-i-Taliban Pakistan (TTP) (suspected),0,0,NGO
201909140017,2019-09-14,Pakistan,Goth Mazari,Unknown,0,0,Utilities
201909140009,2019-09-14,Pakistan,Dir,Unknown,3,1,Military
201909130011,2019-09-13,Pakistan,Abakhel,Unknown,3,0,Military
201909110025,2019-09-11,Pakistan,Wana,Tehrik-i-Taliban Pakistan (TTP) (suspected),0,0,Business
201909050012,2019-09-05,Pakistan,Peshawar,Unknown,1,0,Private Citizens & Property
201909050011,2019-09-05,Pakistan,Taki Killi,Unknown,1,0,Religious Figures/Institutions
201909050009,2019-09-05,Pakistan,Quetta,Unknown,0,5,"Transportation,Police,Journalists & Media"
201909050008,2019-09-05,Pakistan,Quetta,Unknown,1,5,Transportation
201909040007,2019-09-04,Pakistan,Lajbak Bairi,Unknown,1,3,Police
201909030013,2019-09-03,Pakistan,Dabar,Khorasan Chapter of the Islamic State,1,0,Religious Figures/Institutions
201909020008,2019-09-02,Pakistan,Idak,Unknown,0,2,Military
201909010004,2019-09-01,Pakistan,Hashim Charming,Unknown,1,0,Private Citizens & Property
201908310015,2019-08-31,Pakistan,Spin Wam,Unknown,0,0,Unknown
201908310010,2019-08-31,Pakistan,Sararogha,Unknown,0,2,Private Citizens & Property
201908310008,2019-08-31,Pakistan,Mohammadkhel,Unknown,0,1,Private Citizens & Property
201908300017,2019-08-30,Pakistan,Karachi,Unknown,1,0,Private Citizens & Property
201908300007,2019-08-30,Pakistan,Karachi,Unknown,0,0,Unknown
201908270011,2019-08-26,Pakistan,Sohbatpur,Unknown,1,5,"Police,Private Citizens & Property"
201908250008,2019-08-24,Pakistan,Safi,Unknown,0,3,Private Citizens & Property
201908240004,2019-08-24,Pakistan,Daraban,Tehrik-i-Taliban Pakistan (TTP),2,2,"Police,Private Citizens & Property"
201908240003,2019-08-24,Pakistan,Spin Wam,Unknown,1,5,Military
201908220004,2019-08-22,Pakistan,Miran Shah,Unknown,0,1,Private Citizens & Property
201908210001,2019-08-21,Pakistan,Islamabad,Hizb-ul-Ahrar (HuA),2,1,Police
201908200032,2019-08-20,Pakistan,Nowshera,Unknown,1,0,Government (General)
201908200008,2019-08-20,Pakistan,Dangin,Unknown,0,2,Military
201908200007,2019-08-20,Pakistan,Birmal,Unknown,4,6,Private Citizens & Property
201908190025,2019-08-19,Pakistan,Peshawar,Unknown,0,0,Government (General)
201908180005,2019-08-18,Pakistan,Sheringal,Tehrik-i-Taliban Pakistan (TTP),4,6,Private Citizens & Property
201908170012,2019-08-17,Pakistan,Zehri,Unknown,5,0,Private Citizens & Property
201908170003,2019-08-17,Pakistan,Ladha,Unknown,2,3,Military
201908170002,2019-08-17,Pakistan,Kuchlak,Tehrik-i-Taliban Pakistan (TTP),1,0,Religious Figures/Institutions
201908160001,2019-08-16,Pakistan,Kuchlak,High Council of the Islamic Emirate,4,15,"Religious Figures/Institutions,Terrorists/Non-state Militia,Private Citizens & Property"
201908130007,2019-08-13,Pakistan,Miran Shah,Unknown,0,3,Military
201908090002,2019-08-09,Pakistan,Peshawar,Unknown,1,1,Police
201908080018,2019-08-08,Pakistan,Mir Ali,Unknown,0,1,Private Citizens & Property
201908070008,2019-08-07,Pakistan,Datta Khel,Unknown,0,1,Private Citizens & Property
201908070006,2019-08-07,Pakistan,Azakhel Payan,Unknown,0,10,"Police,Private Citizens & Property"
201908060008,2019-08-06,Pakistan,Pishin,Unknown,1,0,Police
201908060005,2019-08-06,Pakistan,Quetta,Khorasan Chapter of the Islamic State,1,13,Business
201908050003,2019-08-05,Pakistan,Niag,"Khorasan Chapter of the Islamic State,Tehrik-i-Taliban Pakistan (TTP)",2,4,Military
201908030016,2019-08-03,Pakistan,Datta Khel,Unknown,1,1,Military
201908030005,2019-08-03,Pakistan,Machh,Unknown,0,0,Unknown
201908030003,2019-08-03,Pakistan,Razmak,Unknown,3,1,Military
201908020027,2019-08-02,Pakistan,Akakhel,Unknown,1,0,Private Citizens & Property
201908020011,2019-08-02,Pakistan,Pishin,Unknown,2,1,Military
201907310023,2019-07-30,Pakistan,Quetta,Tehrik-i-Taliban Pakistan (TTP),5,34,"Police,Private Citizens & Property"
201907310005,2019-07-31,Pakistan,Razmak,Unknown,0,4,Private Citizens & Property
201907300032,2019-07-30,Pakistan,Azbaka Manglawar,Unknown,1,1,Terrorists/Non-state Militia
201907300002,2019-07-30,Pakistan,Peshawar,Unknown,0,0,Business
201907270002,2019-07-27,Pakistan,Gurbaz,Tehrik-i-Taliban Pakistan (TTP),6,0,Military
201907260009,2019-07-26,Pakistan,Khyber district,Unknown,0,1,Military
201907230005,2019-07-23,Pakistan,Quetta,Khorasan Chapter of the Islamic State,3,18,Business
201907210020,2019-07-21,Pakistan,Wargha Tangi,Unknown,0,0,Unknown
201907210003,2019-07-21,Pakistan,Dera Ismail Khan,Tehrik-i-Taliban Pakistan (TTP),8,30,"Business,Police"
201907210002,2019-07-21,Pakistan,Kotla Syedan,Tehrik-i-Taliban Pakistan (TTP),2,0,Police
201907200017,2019-07-20,Pakistan,Sararogha,Unknown,0,2,Military
201907200016,2019-07-20,Pakistan,Shinkai,Unknown,0,1,Private Citizens & Property
201907200015,2019-07-20,Pakistan,North Waziristan district,Unknown,0,6,"Military,Private Citizens & Property"
201907180011,2019-07-18,Pakistan,Wana,Unknown,0,0,Private Citizens & Property
201907150012,2019-07-15,Pakistan,Shabqadar,Unknown,0,0,Unknown
201907100019,2019-07-10,Pakistan,Gulshan Adda,Unknown,0,2,Military
201907100007,2019-07-10,Pakistan,Miran Shah,Unknown,0,0,Military
201907100006,2019-07-10,Pakistan,Nawe Kili,Unknown,1,3,Military
201907090027,2019-07-09,Pakistan,Lahore,Unknown,0,1,Violent Political Party
201907090022,2019-07-09,Pakistan,Karak district,Unknown,0,0,Unknown
201907090021,2019-07-09,Pakistan,Karachi,Unknown,1,0,Journalists & Media
201907090020,2019-07-09,Pakistan,Karachi,Unknown,2,1,Business
201907070009,2019-07-07,Pakistan,Hangu district,Unknown,0,0,Journalists & Media
201907050009,2019-07-05,Pakistan,Dashtak,Unknown,0,1,Business
201907040009,2019-07-04,Pakistan,Rojhan,Baloch Republican Army (BRA),0,0,Transportation
201907030021,2019-07-03,Pakistan,Turbat,Unknown,0,8,"Police,Private Citizens & Property"
201907030002,2019-07-03,Pakistan,Barnala,Jaish-e-Mohammad (JeM) (suspected),5,1,Military
201907010032,2019-07-01,Pakistan,Peshawar,Unknown,0,3,"Government (General),Private Citizens & Property"
201906290020,2019-06-29,Pakistan,Peshawar,Unknown,1,0,Private Citizens & Property
201906260030,2019-06-26,Pakistan,Machh,Unknown,0,0,Transportation
201906260005,2019-06-26,Pakistan,Loralai district,Tehrik-i-Taliban Pakistan (TTP),4,2,"Police,Military"
201906250059,2019-06-25,Pakistan,Patikhel,Unknown,1,3,Private Citizens & Property
201906250039,2019-06-25,Pakistan,Rakhni,Unknown,0,1,Private Citizens & Property
201906250036,2019-06-25,Pakistan,Qamar Maila,Hizb-ul-Ahrar (HuA),2,4,Police
201906230014,2019-06-23,Pakistan,Cantonment,Unknown,1,1,Police
201906210027,2019-06-21,Pakistan,Mama Ziarat,Unknown,0,0,Private Citizens & Property
201906210016,2019-06-21,Pakistan,Manzerkhel,Unknown,0,1,Private Citizens & Property
201906210015,2019-06-21,Pakistan,Pir Koh,Unknown,0,8,Business
201906210006,2019-06-21,Pakistan,Gorbez,Unknown,1,1,Business
201906210005,2019-06-21,Pakistan,Mir Ali,Hizb-ul-Ahrar (HuA),0,3,Military
201906190009,2019-06-19,Pakistan,Chitkarn Kabari,Unknown,0,2,"Military,Private Citizens & Property"
201906180002,2019-06-17,Pakistan,Karachi,Hizb-ul-Ahrar (HuA),2,0,Police
201906170034,2019-06-17,Pakistan,Sagi,"Hizb-ul-Ahrar (HuA),Tehrik-i-Taliban Pakistan (TTP)",1,2,Private Citizens & Property
201906160011,2019-06-16,Pakistan,Islamabad,Unknown,1,1,Journalists & Media
201906140013,2019-06-14,Pakistan,Sararogha,Tehrik-i-Taliban Pakistan (TTP),1,0,Police
201906140012,2019-06-14,Pakistan,Shah Zawal,Tehrik-i-Taliban Pakistan (TTP),1,4,Terrorists/Non-state Militia
201906130026,2019-06-13,Pakistan,Larkana district,Unknown,2,0,Police
201906120016,2019-06-12,Pakistan,Shahbaz,Unknown,2,1,Police
201906110020,2019-06-11,Pakistan,Sango,Unknown,0,3,Private Citizens & Property
201906110006,2019-06-11,Pakistan,Manzerkhel Berzai,Unknown,0,2,Military
201906080021,2019-06-08,Pakistan,Upper Dir district,Unknown,0,0,Government (General)
201906080004,2019-06-07,Pakistan,Garium,Hizb-ul-Ahrar (HuA),1,0,Military
201906080003,2019-06-08,Pakistan,Boya,Unknown,2,3,Military
201906080001,2019-06-07,Pakistan,Ziarat,Unknown,3,4,Private Citizens & Property
201906070024,2019-06-07,Pakistan,Karachi,Unknown,1,0,Government (General)
201906070004,2019-06-07,Pakistan,Kawas,Unknown,2,8,Private Citizens & Property
201906070003,2019-06-07,Pakistan,Kharkamar,Tehrik-i-Taliban Pakistan (TTP),4,4,Military
201906060019,2019-06-06,Pakistan,Maminzo,Unknown,1,2,Private Citizens & Property
201906060007,2019-06-06,Pakistan,Khost,Unknown,2,0,Military
201906050033,2019-06-05,Pakistan,Kandh Kot,Baloch Republican Army (BRA),1,2,Transportation
201906030025,2019-06-03,Pakistan,Niag,Unknown,1,0,Police
201906020044,2019-06-02,Pakistan,Sariab,Khorasan Chapter of the Islamic State,1,0,Police
201906010056,2019-06-01,Pakistan,Bannu district,Unknown,1,0,Police
201906010047,2019-06-01,Pakistan,Quetta,Khorasan Chapter of the Islamic State,1,2,Police
201905310034,2019-05-31,Pakistan,Kalar,Unknown,0,0,Religious Figures/Institutions
201905310026,2019-06-01,Pakistan,Boya,Hizb-ul-Ahrar (HuA),1,0,Military
201905310012,2019-05-30,Pakistan,Quetta,Unknown,1,1,Religious Figures/Institutions
201905280023,2019-05-28,Pakistan,Kotaki,Unknown,0,0,Unknown
201905270038,2019-05-27,Pakistan,Makki Garh,Hizb-ul-Ahrar (HuA),1,5,Military
201905260026,2019-05-26,Pakistan,Quetta,Unknown,2,0,Police
201905250010,2019-05-25,Pakistan,Mastung,Unknown,1,0,Religious Figures/Institutions
201905240023,2019-05-24,Pakistan,Shelabagh,Tehrik-i-Taliban Pakistan (TTP),0,3,Military
201905240002,2019-05-24,Pakistan,Quetta,Unknown,4,23,Religious Figures/Institutions
201905230023,2019-05-23,Pakistan,Mir Ali,Hizb-ul-Ahrar (HuA),0,1,Military
201905180045,2019-05-18,Pakistan,Karachi,Unknown,0,1,Business
201905170023,2019-05-17,Pakistan,Karachi,Unknown,1,2,Police
201905170022,2019-05-17,Pakistan,Sarwakai,Unknown,0,1,Private Citizens & Property
201905170021,2019-05-17,Pakistan,Degan,Unknown,1,0,Private Citizens & Property
201905170020,2019-05-17,Pakistan,Datta Khel,Unknown,1,0,Private Citizens & Property
201905170019,2019-05-17,Pakistan,Miran Shah,Unknown,1,0,Police
201905150026,2019-05-15,Pakistan,Datta Khel,Unknown,0,3,Military
201905140032,2019-05-13,Pakistan,Mastung,Khorasan Chapter of the Islamic State,1,0,Police
201905140001,2019-05-14,Pakistan,Dera Murad Jamali,Unknown,3,1,Private Citizens & Property
201905130001,2019-05-13,Pakistan,Quetta,Tehrik-i-Taliban Pakistan (TTP),5,11,"Police,Religious Figures/Institutions"
201905110023,2019-05-11,Pakistan,Huramzai,Tehrik-i-Taliban Pakistan (TTP),0,2,Military
201905110004,2019-05-11,Pakistan,Gwadar,Baloch Liberation Army (BLA),8,6,"Business,Military"
201905090031,2019-05-09,Pakistan,Gojra,Unknown,0,1,Police
201905090011,2019-05-09,Pakistan,Khost,Baloch Liberation Army (BLA),3,1,Military
201905090010,2019-05-09,Pakistan,Khost,Baloch Liberation Army (BLA),2,0,Business
201905090003,2019-05-08,Pakistan,Spin Ghundai,Unknown,3,0,Private Citizens & Property
201905080024,2019-05-08,Pakistan,Tangi,Unknown,1,2,Police
201905080001,2019-05-08,Pakistan,Lahore,"Hizb-ul-Ahrar (HuA),Khorasan Chapter of the Islamic State (suspected),Tehrik-i-Taliban Pakistan (TTP)",13,25,"Police,Religious Figures/Institutions"
